property_id,title,location,district,region,latitude,longitude,price,property_type,bedrooms,bathrooms,area_size,listing_type,year_built,furnished,dist_to_beach,property_type_encoded,listing_type_encoded,location_score,is_beachfront,is_tourist_area,dist_to_city
PROP1633,Charming 1 Bedroom Villa in Belle Mare,Belle Mare,Flacq,East,-20.190426959949235,57.77356111605546,1000000,villa,1,1,319,sale,2015.0,False,2.570097346140847,2,1,75,0,1,30.65138253121405
PROP1634,Beautiful 3 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.263279537771744,57.47284138643522,715000,villa,3,2,261,sale,1989.0,True,14.209907546365809,2,1,60,0,0,0.6971040791986712
PROP1635,222 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32089331214426,57.51589244395111,150000,land,0,0,222,rent,0.0,False,10.888832204240211,4,0,55,0,0,0.5268445708049327
PROP1636,Beautiful 1 Bedroom Apartment in Mahebourg,Mahebourg,Grand Port,East,-20.414925737226948,57.69553330383964,90000,apartment,1,1,52,sale,2023.0,True,2.5074302087350158,0,1,45,0,0,22.684201382428665
PROP1637,269 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02591485283805,57.587179938913216,340000,land,0,0,269,sale,0.0,False,2.130700985926887,4,1,90,0,1,17.99614620362436
PROP1638,397 sqm Land in Souillac,Souillac,Savanne,South,-20.517609107632765,57.51516052606887,200000,land,0,0,397,rent,0.0,False,9.664355139138014,4,0,40,0,0,22.356981920721594
PROP1639,Beautiful 5 Bedroom Condo in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32157710055929,57.524723841280256,220000,condo,5,3,116,rent,2003.0,False,5.943475984347618,3,0,55,0,0,1.0813816177877138
PROP1640,Charming 3 Bedroom Condo in Belle Mare,Belle Mare,Flacq,East,-20.196030013756165,57.770613586141714,420000,condo,3,3,170,rent,2008.0,False,2.5545772947850174,3,0,75,0,1,30.397209802235704
PROP1641,Beautiful 1 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.44546566206678,57.72341233008677,320000,apartment,1,1,138,rent,1985.0,False,4.534437924942204,0,0,70,0,1,27.071475773256424
PROP1642,Spacious 2 Bedroom Condo in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02893641208702,57.54689032908154,595000,condo,2,2,183,rent,1999.0,False,4.620965752073258,3,0,85,0,1,15.690857054562004
PROP1643,Charming 3 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.24286424596621,57.479634449269454,225000,condo,3,1,120,sale,1993.0,True,12.560932666343962,3,1,55,0,0,2.324625786187472
PROP1644,667 sqm Land in Port Louis,Port Louis,Port Louis,North,-20.16159584949139,57.498188105556,620000,land,0,0,667,sale,0.0,False,2.1295708501067483,4,1,65,0,0,0.0859301487878312
PROP1645,Cozy 3 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.300673315508064,57.47351697740528,205000,condo,3,3,105,sale,2007.0,True,8.95173838317104,3,1,50,0,0,4.139588017889549
PROP1646,Charming 5 Bedroom Apartment in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.224757069942584,57.79328693933414,300000,apartment,5,3,133,rent,1996.0,False,4.313147255766448,0,0,65,0,0,32.34606886056788
PROP1647,Elegant 4 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.321606070801074,57.371919192335646,1375000,villa,4,5,375,sale,1987.0,False,3.5261655281806967,2,1,80,0,0,13.517078199701213
PROP1648,Beautiful 3 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.256985379391235,57.48171252206008,390000,condo,3,2,192,sale,2014.0,False,14.107289839621416,3,1,60,0,0,0.8101047803666053
PROP1649,Spacious 4 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.223075169899708,57.45950624882958,200000,apartment,4,4,117,sale,2024.0,True,7.370682722809887,0,1,55,0,0,5.016447097827921
PROP1650,Luxurious 5 Bedroom Villa in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02732321314355,57.58719629551818,1320000,villa,5,3,321,rent,2012.0,True,3.610503668229491,2,0,90,0,1,17.86622407386518
PROP1651,Cozy 1 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.305203401299504,57.48791241393323,160000,apartment,1,1,90,rent,2004.0,False,6.227671448233814,0,0,50,0,0,3.410253087284439
PROP1652,Luxurious 1 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02185611197317,57.58639563523882,365000,apartment,1,2,115,rent,1994.0,False,3.721280355226672,0,0,90,0,1,18.32938289888658
PROP1653,Cozy 1 Bedroom House in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22163936821037,57.45757343008248,255000,house,1,2,146,rent,2001.0,False,14.571448625830811,1,0,55,0,0,5.254548296777038
PROP1654,Charming 4 Bedroom House in Mahebourg,Mahebourg,Grand Port,East,-20.40985935756148,57.69463982143194,440000,house,4,5,298,rent,2001.0,False,2.8596800211215543,1,0,45,0,0,22.330113985227307
PROP1655,Beautiful 5 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30265426868355,57.48100494656072,235000,condo,5,5,130,rent,1984.0,True,7.43382933604301,3,0,50,0,0,4.227474989018313
PROP1656,Beautiful 4 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.442249488748,57.70989197032216,235000,condo,4,2,85,rent,2004.0,False,4.26355260582499,3,0,70,0,1,25.614379674799483
PROP1657,Luxurious 4 Bedroom Condo in Belle Mare,Belle Mare,Flacq,East,-20.199407753596088,57.78619905127579,295000,condo,4,1,130,sale,1994.0,True,3.6309238239399386,3,1,75,0,1,32.16081605562848
PROP1658,574 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.20629175467137,57.78691710196042,475000,land,0,0,574,rent,0.0,False,3.2747693707868515,4,0,75,0,1,32.34740336691845
PROP1659,Charming 1 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27294975041862,57.47658704847678,415000,condo,1,1,186,sale,1991.0,False,13.816010036948551,3,1,60,0,0,1.0532306700893943
PROP1660,Beautiful 3 Bedroom Condo in Tamarin,Tamarin,Black River,West,-20.32508873170247,57.368291471878216,385000,condo,3,3,122,rent,2011.0,False,4.322011493611333,3,0,80,0,0,14.05579046618633
PROP1661,Luxurious 3 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.227741996766703,57.786147055303786,995000,villa,3,4,264,rent,2012.0,False,1.0287554569927595,2,0,65,0,0,31.489671630803286
PROP1662,Spacious 2 Bedroom Condo in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.245195531408527,57.472721099227485,260000,condo,2,3,152,sale,1984.0,True,11.422212527835004,3,1,55,0,0,2.183109630044077
PROP1663,867 sqm Land in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.271094346947383,57.47988581560792,710000,land,0,0,867,rent,0.0,False,14.042840409653875,4,0,60,0,0,0.8143573348620122
PROP1664,Spacious 5 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.267839888528016,57.47719380586044,1055000,villa,5,4,335,rent,2007.0,True,12.749356129897624,2,0,60,0,0,0.49583931611641635
PROP1665,Beautiful 3 Bedroom Villa in Blue Bay,Blue Bay,Grand Port,East,-20.44379576304441,57.72115405401108,635000,villa,3,3,172,sale,2024.0,True,1.2673354484631307,2,1,70,0,1,26.760679604109047
PROP1666,Beautiful 5 Bedroom House in Belle Mare,Belle Mare,Flacq,East,-20.187062344020298,57.784997610370006,255000,house,5,4,124,sale,2008.0,True,3.6843269354548287,1,1,75,0,1,31.879421499889744
PROP1667,788 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.405924248277294,57.69291672249839,510000,land,0,0,788,sale,0.0,False,3.969620444711796,4,1,45,0,0,21.959499883217976
PROP1668,470 sqm Land in Belle Mare,Belle Mare,Flacq,East,-20.19095336070697,57.78668056113368,515000,land,0,0,470,rent,0.0,False,3.5785901265900537,4,0,75,0,1,32.10601830015184
PROP1669,Beautiful 5 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.300118298038186,57.47944594306943,750000,villa,5,1,293,rent,2016.0,False,10.108677915944291,2,0,50,0,0,4.031513962533374
PROP1670,Cozy 5 Bedroom Condo in Souillac,Souillac,Savanne,South,-20.51500788444135,57.51767333872892,125000,condo,5,3,87,rent,2006.0,False,13.023697010550682,3,0,40,0,0,22.067996783190473
PROP1671,Beautiful 1 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.301884264498028,57.47984131601692,630000,villa,1,2,218,rent,2007.0,False,13.583783886716835,2,0,50,0,0,4.228154138963975
PROP1672,Elegant 2 Bedroom House in Tamarin,Tamarin,Black River,West,-20.332063057464065,57.36684504474857,655000,house,2,1,299,sale,1991.0,False,3.3837952397979496,1,1,80,0,0,14.58331331802951
PROP1673,Spacious 4 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.44050673817388,57.72418377148409,370000,condo,4,4,133,rent,2007.0,True,3.530874340153412,3,0,70,0,1,26.857226424255202
PROP1674,Cozy 5 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.317751063397875,57.51358743547483,205000,apartment,5,3,111,sale,2000.0,True,14.9231186701826,0,1,55,0,0,0.37611384339215137
PROP1675,703 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.412855350863445,57.708732729164296,490000,land,0,0,703,sale,0.0,False,1.937374697623254,4,1,45,0,0,23.873321604495985
PROP1676,Spacious 4 Bedroom House in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.248289759063,57.47962543573424,370000,house,4,4,234,rent,1981.0,False,7.138484819706602,1,0,55,0,0,1.7226243622436497
PROP1677,Beautiful 2 Bedroom Villa in Curepipe,Curepipe,Plaines Wilhems,Central,-20.311727506048825,57.52170083533971,440000,villa,2,3,180,rent,1995.0,True,14.242155011990755,2,0,55,0,0,0.7530163695795343
PROP1678,Cozy 4 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.168187924199533,57.50800698193512,300000,apartment,4,4,140,rent,1986.0,False,2.398304088676064,0,0,65,0,0,1.2284200580438471
PROP1679,Cozy 5 Bedroom House in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.021411232259272,57.58038030268375,650000,house,5,5,268,rent,2016.0,True,1.1309820056875086,1,0,90,0,1,18.027211152096413
PROP1680,874 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.013918280930437,57.58971977731508,920000,land,0,0,874,sale,0.0,False,4.540563314231094,4,1,90,0,1,19.27275235006593
PROP1681,700 sqm Land in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.22833689437949,57.45852655569716,500000,land,0,0,700,rent,0.0,False,13.795111851609647,4,0,55,0,0,4.550862561966586
PROP1682,Cozy 4 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01917138944378,57.57505786823421,320000,apartment,4,4,119,rent,2021.0,False,4.155784184974435,0,0,90,0,1,17.957137025526038
PROP1683,Luxurious 2 Bedroom Condo in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.03848030072813,57.54543005435883,220000,condo,2,2,83,sale,1983.0,False,2.2590262099940985,3,1,85,0,1,14.640840303503921
PROP1684,Spacious 4 Bedroom Condo in Belle Mare,Belle Mare,Flacq,East,-20.206195816382927,57.7800871915218,265000,condo,4,3,110,sale,1983.0,True,2.442031845179696,3,1,75,0,1,31.596682968048906
PROP1685,Spacious 5 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.40792922259311,57.702508844214165,915000,villa,5,3,355,sale,2014.0,True,3.4505565838935253,2,1,45,0,0,23.01111886733712
PROP1686,Cozy 3 Bedroom Apartment in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31742356661975,57.51548057873222,260000,apartment,3,1,137,rent,1988.0,True,8.064345229249355,0,0,55,0,0,0.18408001344804545
PROP1687,Luxurious 2 Bedroom Apartment in Souillac,Souillac,Savanne,South,-20.53128601925037,57.51385413902745,80000,apartment,2,2,52,sale,2017.0,False,6.677785499519948,0,1,40,0,0,23.87649358733971
PROP1688,Cozy 2 Bedroom Apartment in Vacoas,Vacoas,Plaines Wilhems,Central,-20.3003923469056,57.48235095586515,225000,apartment,2,3,128,rent,2008.0,False,10.608243478604964,0,0,50,0,0,4.077748680691355
PROP1689,Elegant 1 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.27041753129381,57.48872494002842,195000,apartment,1,2,98,rent,2013.0,True,13.541664421015986,0,0,60,0,0,1.2965217715121256
PROP1690,Elegant 5 Bedroom Villa in Mahebourg,Mahebourg,Grand Port,East,-20.41060178207996,57.70483324734256,700000,villa,5,4,305,sale,1998.0,False,2.309835518179585,2,1,45,0,0,23.374252296676186
PROP1691,Modern 3 Bedroom Condo in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.022150253412484,57.585208047472605,245000,condo,3,3,81,sale,2018.0,False,1.1083050914690031,3,1,90,0,1,18.232090677208955
PROP1692,Charming 5 Bedroom Apartment in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.04171557702076,57.54050701291605,375000,apartment,5,3,136,rent,2010.0,True,1.0877696766191796,0,0,85,0,1,14.117279643863757
PROP1693,Beautiful 2 Bedroom House in Souillac,Souillac,Savanne,South,-20.53084530647202,57.51591701682297,175000,house,2,2,156,rent,1983.0,True,12.189896675927423,1,0,40,0,0,23.825749630389236
PROP1694,Luxurious 1 Bedroom Condo in Vacoas,Vacoas,Plaines Wilhems,Central,-20.30495128659859,57.47047550229215,235000,condo,1,2,144,sale,2018.0,False,8.997561672977586,3,1,50,0,0,4.667032388504801
PROP1695,Spacious 1 Bedroom Condo in Port Louis,Port Louis,Port Louis,North,-20.16486411712628,57.50120067290644,250000,condo,1,2,120,sale,2006.0,True,2.118541529971643,3,1,65,0,0,0.4164954028398968
PROP1696,Spacious 2 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.01466590524488,57.58467031164358,335000,apartment,2,2,127,sale,1997.0,True,1.269620815091665,0,1,90,0,1,18.913834900523707
PROP1697,395 sqm Land in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.214319001265565,57.46871060535882,290000,land,0,0,395,rent,0.0,False,10.83314262577104,4,0,55,0,0,5.612154683553369
PROP1698,Modern 3 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.25638033786441,57.477604822169,150000,apartment,3,4,90,sale,2018.0,True,8.75481455136126,0,1,60,0,0,0.8401383362990271
PROP1699,643 sqm Land in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.239817031631752,57.4647965027028,500000,land,0,0,643,rent,0.0,False,10.21081178260772,4,0,55,0,0,3.0996097740115913
PROP1700,Luxurious 5 Bedroom Villa in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.272118102376314,57.47648884319396,545000,villa,5,6,173,rent,2005.0,False,9.49624301311778,2,0,60,0,0,0.9677326503289588
PROP1701,Cozy 1 Bedroom Villa in Port Louis,Port Louis,Port Louis,North,-20.166860181467342,57.493452379781,850000,villa,1,1,277,sale,1980.0,False,1.997100938965536,2,1,65,0,0,0.8177918219426333
PROP1702,Charming 5 Bedroom Apartment in Blue Bay,Blue Bay,Grand Port,East,-20.44742948121856,57.723274498204425,130000,apartment,5,2,55,sale,2022.0,False,1.6725968565361282,0,1,70,0,1,27.174723602935714
PROP1703,Cozy 3 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29367645367349,57.48767231057377,765000,villa,3,3,343,rent,1986.0,False,7.336241294004284,2,0,50,0,0,3.4500953373462804
PROP1704,Charming 1 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.32163199632746,57.363755407093365,240000,apartment,1,1,95,rent,2000.0,False,3.04239566674519,0,0,80,0,0,14.322404848033319
PROP1705,Luxurious 2 Bedroom Apartment in Tamarin,Tamarin,Black River,West,-20.320892744922265,57.363720381963006,270000,apartment,2,3,94,rent,2024.0,True,1.385853828131664,0,0,80,0,0,14.289299405541367
PROP1706,Charming 4 Bedroom Apartment in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.255817962413765,57.47129511357752,175000,apartment,4,4,95,rent,1980.0,False,11.237450480987844,0,0,60,0,0,1.2391755641062587
PROP1707,940 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.324767479324308,57.52009386001293,700000,land,0,0,940,sale,0.0,False,13.486427151947844,4,1,55,0,0,1.0270275210688569
PROP1708,542 sqm Land in Curepipe,Curepipe,Plaines Wilhems,Central,-20.31365113033643,57.51083063592926,385000,land,0,0,542,sale,0.0,False,12.431846168731973,4,1,55,0,0,0.7001126322804925
PROP1709,Cozy 3 Bedroom House in Curepipe,Curepipe,Plaines Wilhems,Central,-20.32529528079898,57.52546906356307,265000,house,3,1,190,sale,2012.0,False,5.332620930536548,1,1,55,0,0,1.4101125681359283
PROP1710,Charming 5 Bedroom Villa in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.04158906324279,57.5462743793875,1195000,villa,5,4,281,sale,1995.0,False,4.191480307727247,2,1,85,0,1,14.352541796718203
PROP1711,Elegant 1 Bedroom Villa in Flic en Flac,Flic en Flac,Black River,West,-20.27916817229893,57.36452229641991,635000,villa,1,1,161,sale,1987.0,True,3.193240647415653,2,1,85,0,1,12.832018104789007
PROP1712,Spacious 5 Bedroom Villa in Tamarin,Tamarin,Black River,West,-20.323270590678828,57.37109306991343,1085000,villa,5,4,247,rent,2024.0,True,4.506289777197814,2,0,80,0,0,13.686011064947065
PROP1713,825 sqm Land in Mahebourg,Mahebourg,Grand Port,East,-20.409223506829225,57.7083641172233,585000,land,0,0,825,sale,0.0,False,4.362996483391836,4,1,45,0,0,23.658068653401514
PROP1714,Cozy 5 Bedroom Villa in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29134991292131,57.47342975936675,570000,villa,5,5,248,sale,2012.0,False,13.059062807499473,2,1,50,0,0,3.12213883498447
PROP1715,Charming 3 Bedroom House in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.225782987092654,57.79433468663387,465000,house,3,3,257,rent,1997.0,True,4.604534103304889,1,0,65,0,0,32.42108255359869
PROP1716,340 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.443645693701303,57.70865809353322,370000,land,0,0,340,rent,0.0,False,2.5555167148364664,4,0,70,0,1,25.585130671831106
PROP1717,Modern 1 Bedroom Apartment in Souillac,Souillac,Savanne,South,-20.523173931928078,57.522891942251775,165000,apartment,1,2,105,rent,1986.0,True,7.008285649046991,0,0,40,0,0,22.9847196473893
PROP1718,419 sqm Land in Blue Bay,Blue Bay,Grand Port,East,-20.448070223493517,57.70740355356575,490000,land,0,0,419,rent,0.0,False,1.4436480896045718,4,0,70,0,1,25.745241485169572
PROP1719,Beautiful 4 Bedroom Apartment in Beau Bassin,Beau Bassin,Plaines Wilhems,Central,-20.21192116555372,57.45386825700497,155000,apartment,4,2,101,rent,1989.0,True,8.19032505025766,0,0,55,0,0,6.4035113221548565
PROP1720,Elegant 5 Bedroom Apartment in Port Louis,Port Louis,Port Louis,North,-20.17042026849197,57.50838091554808,185000,apartment,5,5,86,rent,2013.0,False,1.1804162345214897,0,0,65,0,0,1.414902744196212
PROP1721,451 sqm Land in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.008321571217447,57.57296116239813,555000,land,0,0,451,rent,0.0,False,1.5069243470185478,4,0,90,0,1,18.925870939185483
PROP1722,Luxurious 4 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.235533410444667,57.47107961541345,610000,villa,4,1,228,rent,2018.0,True,11.14649606579852,2,0,55,0,0,3.2614487124598464
PROP1723,Charming 2 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.436944442706658,57.71984807927156,425000,condo,2,3,154,rent,2024.0,True,2.5344521356570104,3,0,70,0,1,26.24134896994993
PROP1724,Charming 5 Bedroom House in Port Louis,Port Louis,Port Louis,North,-20.16310535595536,57.48892316918697,320000,house,5,4,162,sale,1983.0,True,2.606835393274087,1,1,65,0,0,1.115481167113058
PROP1725,Luxurious 4 Bedroom Apartment in Grand Baie,Grand Baie,Rivière du Rempart,North,-20.02654016361679,57.57853976279282,205000,apartment,4,4,59,sale,1995.0,False,1.271971161898307,0,1,90,0,1,17.432576371186276
PROP1726,Elegant 2 Bedroom Villa in Rose Hill,Rose Hill,Plaines Wilhems,Central,-20.23918502089056,57.4642008163986,715000,villa,2,2,273,rent,1989.0,False,5.35791355312032,2,0,55,0,0,3.193797868269142
PROP1727,Modern 2 Bedroom Condo in Quatre Bornes,Quatre Bornes,Plaines Wilhems,Central,-20.26223918893564,57.48474260434799,175000,condo,2,1,86,rent,2001.0,False,12.850399358233252,3,0,60,0,0,0.6498489762984127
PROP1728,Beautiful 2 Bedroom Condo in Blue Bay,Blue Bay,Grand Port,East,-20.44289489243588,57.70864115602658,290000,condo,2,2,102,sale,2003.0,False,4.440141131110455,3,1,70,0,1,25.537576164752398
PROP1729,Charming 3 Bedroom House in Vacoas,Vacoas,Plaines Wilhems,Central,-20.29084859878737,57.474182412917806,420000,house,3,4,263,sale,1981.0,False,14.78169669181226,1,1,50,0,0,3.0516105769110564
PROP1730,Modern 1 Bedroom Villa in Trou d'Eau Douce,Trou d'Eau Douce,Flacq,East,-20.218622154320773,57.78683658111365,1220000,villa,1,2,360,rent,2011.0,True,4.898608947316665,2,0,65,0,0,31.89183683570239
PROP1731,622 sqm Land in Trou aux Biches,Trou aux Biches,Pamplemousses,North,-20.02685080700901,57.53737023214965,780000,land,0,0,622,rent,0.0,False,2.755081994139177,4,0,85,0,1,15.586804533508822
